latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.9048,-85.07227,335.4,0.61,0.71,2020-12-08,1742,1,nominal,2.0NRT,284.1,10.9,D
30.9031,-85.07841,355.7,0.61,0.71,2020-12-08,1742,1,nominal,2.0NRT,290.5,10.9,D
31.61245,-82.83065,354.4,0.44,0.62,2020-12-08,1742,1,nominal,2.0NRT,285.6,5.8,D
31.28614,-84.22434,355.2,0.54,0.67,2020-12-08,1742,1,nominal,2.0NRT,285.5,8.3,D
31.62606,-82.94247,340.4,0.44,0.63,2020-12-08,1742,1,nominal,2.0NRT,282.7,18.8,D
31.62493,-82.94697,346.7,0.44,0.63,2020-12-08,1742,1,nominal,2.0NRT,296.1,31.8,D
32.076,-81.17979,344.5,0.34,0.56,2020-12-08,1742,1,nominal,2.0NRT,285.5,3,D
31.62662,-82.94967,342.2,0.44,0.63,2020-12-08,1742,1,nominal,2.0NRT,290.5,20.9,D
31.62778,-82.94523,356.2,0.44,0.63,2020-12-08,1742,1,low,2.0NRT,286.8,20.9,D
32.07883,-81.1803,338.5,0.34,0.56,2020-12-08,1742,1,nominal,2.0NRT,284,2.5,D
31.47831,-83.65421,332.9,0.49,0.65,2020-12-08,1742,1,nominal,2.0NRT,283.9,4.7,D
32.07345,-81.35857,330.5,0.35,0.57,2020-12-08,1742,1,nominal,2.0NRT,284.4,2.2,D
31.76287,-82.7701,331.8,0.43,0.62,2020-12-08,1742,1,nominal,2.0NRT,284.5,4.4,D
31.83705,-82.58862,325.4,0.42,0.61,2020-12-08,1742,1,nominal,2.0NRT,282.2,1.4,D
31.99684,-82.34927,352,0.4,0.6,2020-12-08,1742,1,nominal,2.0NRT,288.1,6.1,D
32.28278,-81.43204,339.2,0.35,0.57,2020-12-08,1742,1,nominal,2.0NRT,286.2,2.9,D
31.79525,-83.8821,355.1,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,283.4,6.5,D
31.79393,-83.8871,340.5,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,285.2,6.5,D
32.43745,-81.59482,338.9,0.35,0.57,2020-12-08,1742,1,nominal,2.0NRT,285.2,4,D
32.43655,-81.59845,328.8,0.36,0.57,2020-12-08,1742,1,nominal,2.0NRT,287.2,3.6,D
32.37322,-82.28846,344,0.39,0.59,2020-12-08,1742,1,nominal,2.0NRT,284.7,3.5,D
32.62234,-81.29203,355.2,0.34,0.56,2020-12-08,1742,1,nominal,2.0NRT,289.2,9.5,D
32.37529,-82.28863,339,0.39,0.59,2020-12-08,1742,1,nominal,2.0NRT,283.5,4.3,D
32.37954,-82.29445,341.6,0.39,0.59,2020-12-08,1742,1,nominal,2.0NRT,283,4.3,D
32.34694,-82.58366,325.5,0.41,0.6,2020-12-08,1742,1,nominal,2.0NRT,283.8,1.7,D
33.01409,-79.88416,325.1,0.55,0.51,2020-12-08,1742,1,nominal,2.0NRT,284.4,3.3,D
32.71336,-81.24759,337.2,0.33,0.56,2020-12-08,1742,1,nominal,2.0NRT,283.1,1.7,D
32.44162,-82.39007,335.4,0.39,0.6,2020-12-08,1742,1,nominal,2.0NRT,283.7,5.1,D
31.9915,-84.22125,328.5,0.51,0.66,2020-12-08,1742,1,nominal,2.0NRT,286.8,3,D
32.44282,-82.39328,333.4,0.39,0.6,2020-12-08,1742,1,nominal,2.0NRT,286.4,5.4,D
31.99304,-84.22301,330,0.51,0.66,2020-12-08,1742,1,nominal,2.0NRT,286.4,2.2,D
32.70495,-81.49788,327.6,0.35,0.56,2020-12-08,1742,1,nominal,2.0NRT,285.8,2.5,D
32.35997,-82.92335,354.6,0.42,0.61,2020-12-08,1742,1,nominal,2.0NRT,292.8,14.5,D
32.35888,-82.92762,334,0.42,0.61,2020-12-08,1742,1,nominal,2.0NRT,286.1,14.5,D
32.3665,-82.92102,327.1,0.42,0.61,2020-12-08,1742,1,nominal,2.0NRT,282.1,18.5,D
32.04871,-84.13525,333.3,0.51,0.66,2020-12-08,1742,1,nominal,2.0NRT,283.9,7.3,D
32.3654,-82.92533,356.3,0.42,0.61,2020-12-08,1742,1,low,2.0NRT,288.2,14.5,D
32.6469,-82.06973,350.7,0.37,0.58,2020-12-08,1742,1,nominal,2.0NRT,287.1,10.2,D
32.64787,-82.06589,356.2,0.37,0.58,2020-12-08,1742,1,low,2.0NRT,286.3,10.2,D
32.65979,-83.286,326,0.44,0.62,2020-12-08,1742,1,nominal,2.0NRT,283.6,3.9,D
32.66206,-83.28907,335.2,0.44,0.62,2020-12-08,1742,1,nominal,2.0NRT,284.1,2.8,D
32.06385,-85.84792,336.7,0.63,0.72,2020-12-08,1742,1,nominal,2.0NRT,281.9,5.1,D
32.06276,-85.84882,339.9,0.63,0.72,2020-12-08,1742,1,nominal,2.0NRT,282,6.1,D
34.10389,-81.09905,337.4,0.61,0.53,2020-12-08,1742,1,nominal,2.0NRT,283,8.6,D
34.10179,-81.10038,337.8,0.61,0.53,2020-12-08,1742,1,nominal,2.0NRT,282.9,5.1,D
34.49183,-80.77332,337.7,0.57,0.52,2020-12-08,1742,1,nominal,2.0NRT,285,14.1,D
34.49246,-80.77504,344.6,0.57,0.52,2020-12-08,1742,1,nominal,2.0NRT,285,12,D
34.02144,-86.11977,329.9,0.58,0.7,2020-12-08,1742,1,nominal,2.0NRT,279.9,3.6,D
34.01751,-86.1199,331.9,0.58,0.7,2020-12-08,1742,1,nominal,2.0NRT,280.9,3.6,D
36.35425,-76.80319,326.8,0.49,0.41,2020-12-08,1742,1,nominal,2.0NRT,283,2.5,D
34.60505,-85.53806,329.9,0.52,0.67,2020-12-08,1742,1,nominal,2.0NRT,280.2,3.4,D
35.37743,-88.63388,330.1,0.72,0.76,2020-12-08,1748,1,nominal,2.0NRT,282.5,4.4,D
40.62743,-75.81668,330.2,0.41,0.37,2020-12-08,1748,1,nominal,2.0NRT,277.8,2.9,D
37.39359,-89.79921,326.5,0.73,0.76,2020-12-08,1748,1,nominal,2.0NRT,280.8,3.5,D
40.89254,-77.70743,327.5,0.46,0.39,2020-12-08,1748,1,nominal,2.0NRT,280.4,3.9,D
41.21997,-76.13817,327.9,0.41,0.37,2020-12-08,1748,1,nominal,2.0NRT,278,4.2,D
42.84824,-77.06648,336.2,0.42,0.37,2020-12-08,1748,1,nominal,2.0NRT,273.5,3.3,D
44.00166,-77.98712,326.8,0.43,0.38,2020-12-08,1748,1,nominal,2.0NRT,273.4,2.8,D
49.70045,-92.27357,346.3,0.39,0.59,2020-12-08,1748,1,nominal,2.0NRT,272.9,8,D
49.69894,-92.27851,342,0.39,0.59,2020-12-08,1748,1,nominal,2.0NRT,272.2,6.1,D
30.53666,-91.29458,330.2,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,293.5,4.1,D
18.55142,-96.13997,326.2,0.47,0.4,2020-12-08,1924,1,nominal,2.0NRT,296.7,0.4,D
18.57617,-96.10406,331.6,0.47,0.39,2020-12-08,1924,1,nominal,2.0NRT,296.7,6,D
18.58051,-96.10039,331.1,0.47,0.39,2020-12-08,1924,1,nominal,2.0NRT,297.1,5.5,D
18.60254,-96.14507,328.2,0.47,0.4,2020-12-08,1924,1,nominal,2.0NRT,297.8,3.7,D
18.60711,-96.22748,330.5,0.47,0.4,2020-12-08,1924,1,nominal,2.0NRT,296.9,2.2,D
18.63897,-96.21531,334.1,0.47,0.4,2020-12-08,1924,1,nominal,2.0NRT,300.2,13.5,D
18.64008,-96.21418,330.2,0.47,0.4,2020-12-08,1924,1,nominal,2.0NRT,300.1,10.6,D
18.65611,-96.35897,326.3,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,295,3.3,D
18.66624,-96.36548,333.9,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,300.5,9.7,D
18.66593,-96.47675,332.6,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,299.1,3.5,D
19.39233,-92.04409,334,0.39,0.36,2020-12-08,1924,1,nominal,2.0NRT,293.2,9.6,D
19.3962,-92.04095,340.1,0.39,0.36,2020-12-08,1924,1,nominal,2.0NRT,294.7,9.6,D
19.42769,-92.07998,332.9,0.39,0.36,2020-12-08,1924,1,nominal,2.0NRT,289.9,3.6,D
19.43749,-92.03625,331.6,0.39,0.36,2020-12-08,1924,1,nominal,2.0NRT,294.1,3.4,D
19.44081,-92.0368,342,0.39,0.36,2020-12-08,1924,1,nominal,2.0NRT,294.1,3.9,D
18.76343,-96.39124,333.2,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,300,3,D
18.77763,-96.66051,336,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,287.9,5.4,D
18.82955,-96.39933,332.9,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,296.2,2.7,D
18.78028,-96.65928,341.6,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,296,6.8,D
18.82996,-96.39795,331.4,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,296.4,2.8,D
19.56381,-92.23819,340.3,0.39,0.36,2020-12-08,1924,1,nominal,2.0NRT,297.5,21.6,D
19.8594,-90.2143,330.1,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,299.8,2.3,D
19.86292,-90.21484,348,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,301.2,24,D
18.95971,-96.1408,331.5,0.46,0.39,2020-12-08,1924,1,nominal,2.0NRT,297.4,9.7,D
18.95897,-96.14516,327.6,0.46,0.39,2020-12-08,1924,1,nominal,2.0NRT,297.3,7.3,D
18.75333,-98.02621,336.4,0.39,0.44,2020-12-08,1924,1,nominal,2.0NRT,301.3,1.9,D
18.755,-98.02779,331.5,0.39,0.44,2020-12-08,1924,1,nominal,2.0NRT,298.5,3.2,D
19.17676,-96.23373,332,0.46,0.39,2020-12-08,1924,1,nominal,2.0NRT,301.1,2.2,D
19.178,-96.23688,330.4,0.46,0.39,2020-12-08,1924,1,nominal,2.0NRT,301.8,4.1,D
19.1741,-96.34479,326.5,0.47,0.4,2020-12-08,1924,1,nominal,2.0NRT,297.1,2.7,D
18.72219,-99.22739,336.5,0.46,0.47,2020-12-08,1924,1,nominal,2.0NRT,297.8,2.3,D
19.42067,-96.35249,330.9,0.47,0.39,2020-12-08,1924,1,nominal,2.0NRT,296.7,2.9,D
19.13526,-98.37656,330.4,0.4,0.45,2020-12-08,1924,1,nominal,2.0NRT,299.4,1.7,D
19.98958,-96.69535,335.3,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,292.1,4.4,D
19.9932,-96.69608,330.4,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,291.5,2.9,D
19.74436,-98.60106,331.9,0.41,0.45,2020-12-08,1924,1,nominal,2.0NRT,302.2,4.9,D
19.74417,-98.60197,334.4,0.41,0.45,2020-12-08,1924,1,nominal,2.0NRT,304.1,4.8,D
20.02058,-99.2149,331.9,0.44,0.46,2020-12-08,1924,1,nominal,2.0NRT,293.7,2.8,D
20.03147,-99.27283,328.8,0.44,0.46,2020-12-08,1924,1,nominal,2.0NRT,297.6,2.5,D
20.42542,-97.2421,331.7,0.5,0.41,2020-12-08,1924,1,nominal,2.0NRT,296.1,4.6,D
20.42361,-97.23981,329.6,0.5,0.41,2020-12-08,1924,1,nominal,2.0NRT,294.7,2.3,D
20.05019,-99.28945,326.3,0.44,0.46,2020-12-08,1924,1,low,2.0NRT,297.7,6.8,D
20.45301,-97.18242,325.9,0.5,0.41,2020-12-08,1924,1,nominal,2.0NRT,294.6,2.2,D
20.46672,-97.32149,329.8,0.5,0.41,2020-12-08,1924,1,nominal,2.0NRT,294.1,2.8,D
20.42924,-97.55479,329.9,0.52,0.41,2020-12-08,1924,1,nominal,2.0NRT,294.8,2,D
20.48118,-97.30492,343.5,0.5,0.41,2020-12-08,1924,1,nominal,2.0NRT,295.5,9.1,D
20.49423,-97.40639,325.6,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,294.3,3.5,D
20.72102,-97.24699,335.7,0.5,0.41,2020-12-08,1924,1,nominal,2.0NRT,301.3,51.1,D
20.71408,-97.79385,338.6,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,292.1,11.5,D
20.83722,-97.86931,333.2,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,299.2,24.9,D
20.86294,-97.85141,329.4,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,292.4,2.1,D
20.95855,-97.84556,330.1,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,292.9,2.5,D
21.18617,-97.66052,342.9,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,295.5,15.1,D
21.23818,-97.6543,329,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,293.1,3.7,D
20.57903,-101.17268,353,0.57,0.52,2020-12-08,1924,1,nominal,2.0NRT,297.6,22.2,D
21.22121,-98.22996,332.7,0.55,0.43,2020-12-08,1924,1,nominal,2.0NRT,296.7,3.8,D
20.65327,-101.41775,330.1,0.59,0.53,2020-12-08,1924,1,nominal,2.0NRT,294.2,2.3,D
21.23238,-98.5698,327.3,0.38,0.43,2020-12-08,1924,1,nominal,2.0NRT,288.9,2.7,D
20.65522,-101.62933,351.3,0.61,0.53,2020-12-08,1924,1,nominal,2.0NRT,283.1,33,D
21.4421,-97.69193,330,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,294.8,3.1,D
21.42345,-98.45397,329.3,0.56,0.43,2020-12-08,1924,1,nominal,2.0NRT,294.1,3.3,D
20.85797,-101.38902,330,0.58,0.52,2020-12-08,1924,1,nominal,2.0NRT,298.6,5.2,D
21.05536,-100.64678,340.5,0.52,0.5,2020-12-08,1924,1,nominal,2.0NRT,300.7,5.4,D
22.14078,-98.33642,327.6,0.54,0.42,2020-12-08,1924,1,nominal,2.0NRT,293.8,4,D
22.26369,-97.8046,332.4,0.5,0.41,2020-12-08,1924,1,nominal,2.0NRT,290.8,5.8,D
22.28843,-98.21112,331.4,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,289,7.8,D
22.28752,-98.21617,333.8,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,290.1,7.8,D
22.42285,-97.96342,332.1,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,297.1,7.4,D
22.49412,-98.13011,332.3,0.52,0.41,2020-12-08,1924,1,nominal,2.0NRT,298.6,4.4,D
22.40571,-99.33254,325.7,0.4,0.45,2020-12-08,1924,1,low,2.0NRT,296.3,2.5,D
22.7121,-98.15455,342.3,0.52,0.41,2020-12-08,1924,1,nominal,2.0NRT,304.8,17.4,D
22.76146,-97.90202,329,0.5,0.41,2020-12-08,1924,1,nominal,2.0NRT,298.1,3.6,D
22.71586,-98.15531,334.3,0.52,0.41,2020-12-08,1924,1,nominal,2.0NRT,296.2,17.4,D
22.71497,-98.16024,343.1,0.52,0.41,2020-12-08,1924,1,nominal,2.0NRT,303,17.4,D
22.71873,-98.16099,354.9,0.52,0.41,2020-12-08,1924,1,nominal,2.0NRT,302.1,21.1,D
22.81861,-98.94172,336.4,0.57,0.43,2020-12-08,1924,1,nominal,2.0NRT,309,11.1,D
22.82252,-98.94257,335,0.57,0.43,2020-12-08,1924,1,nominal,2.0NRT,302,11.1,D
22.96623,-98.3448,345.4,0.52,0.42,2020-12-08,1924,1,nominal,2.0NRT,305.3,10.7,D
22.90213,-98.68977,333.2,0.55,0.43,2020-12-08,1924,1,nominal,2.0NRT,300.5,3.9,D
22.90599,-98.69057,332.9,0.55,0.43,2020-12-08,1924,1,nominal,2.0NRT,299,3.9,D
22.55974,-100.54865,335.9,0.48,0.48,2020-12-08,1924,1,nominal,2.0NRT,295.4,5.5,D
22.55884,-100.55318,338.9,0.48,0.48,2020-12-08,1924,1,nominal,2.0NRT,297.9,5.5,D
22.96172,-98.86835,325.5,0.56,0.43,2020-12-08,1924,1,nominal,2.0NRT,300.4,2.2,D
23.00219,-98.86819,332.9,0.56,0.43,2020-12-08,1924,1,nominal,2.0NRT,300,5.4,D
22.92188,-99.33842,340.8,0.4,0.44,2020-12-08,1924,1,nominal,2.0NRT,302.3,3.5,D
23.2655,-98.18031,328.6,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,296.9,5.3,D
23.389,-98.22965,332.3,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,293.5,4.2,D
23.98438,-98.34924,333.5,0.51,0.41,2020-12-08,1924,1,low,2.0NRT,305.9,4,D
24.20241,-97.72256,330.3,0.47,0.4,2020-12-08,1924,1,nominal,2.0NRT,297.9,1.5,D
26.58604,-81.73022,346.9,0.56,0.69,2020-12-08,1924,1,nominal,2.0NRT,291.1,5.5,D
26.74445,-81.18839,341.5,0.61,0.71,2020-12-08,1924,1,nominal,2.0NRT,293.7,9.9,D
26.74356,-81.18255,325.7,0.61,0.71,2020-12-08,1924,1,nominal,2.0NRT,289.7,6.5,D
26.74321,-81.18879,337.9,0.61,0.71,2020-12-08,1924,1,nominal,2.0NRT,292.2,7.3,D
24.60076,-99.50664,327,0.57,0.43,2020-12-08,1924,1,nominal,2.0NRT,299.8,3.2,D
24.59944,-99.50838,327.6,0.57,0.43,2020-12-08,1924,1,nominal,2.0NRT,301.9,3.1,D
24.95684,-98.39221,342.9,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,303.5,4.3,D
24.96051,-98.39302,335.1,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,303.2,4.3,D
27.01798,-81.41377,331.2,0.59,0.7,2020-12-08,1924,1,nominal,2.0NRT,288.4,3.5,D
24.98684,-98.37393,332.1,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,303.7,3.6,D
24.99051,-98.37473,331.5,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,302.2,4,D
25.07715,-98.18443,328.5,0.48,0.4,2020-12-08,1924,1,nominal,2.0NRT,300.6,1.9,D
25.15654,-97.82462,350.7,0.46,0.39,2020-12-08,1924,1,nominal,2.0NRT,306.9,12.5,D
27.09494,-81.75568,325.2,0.57,0.69,2020-12-08,1924,1,nominal,2.0NRT,288.3,2.8,D
24.91669,-99.67451,339,0.38,0.43,2020-12-08,1924,1,nominal,2.0NRT,297.1,3.5,D
27.34426,-80.3108,338.5,0.7,0.75,2020-12-08,1924,1,nominal,2.0NRT,289,6.9,D
27.3512,-80.31118,339.6,0.7,0.75,2020-12-08,1924,1,nominal,2.0NRT,288.7,6.9,D
25.24449,-98.3465,344.4,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,303.9,4.6,D
27.35059,-80.31283,353.2,0.7,0.75,2020-12-08,1924,1,nominal,2.0NRT,289.6,7.6,D
27.32799,-81.12855,351.5,0.62,0.72,2020-12-08,1924,1,nominal,2.0NRT,290.2,11.6,D
27.33463,-81.12894,335,0.62,0.72,2020-12-08,1924,1,nominal,2.0NRT,288.4,7,D
25.19694,-99.63165,333.4,0.57,0.43,2020-12-08,1924,1,low,2.0NRT,303.5,5.5,D
27.45243,-81.78133,353.5,0.57,0.69,2020-12-08,1924,1,nominal,2.0NRT,289.8,6.8,D
27.45206,-81.78717,332.5,0.57,0.69,2020-12-08,1924,1,nominal,2.0NRT,290.3,6.8,D
27.45379,-81.78432,367,0.57,0.69,2020-12-08,1924,1,high,2.0NRT,291.7,11.1,D
25.93115,-97.58158,331.1,0.44,0.39,2020-12-08,1924,1,nominal,2.0NRT,296.7,1.8,D
25.48456,-100.09402,326.3,0.4,0.44,2020-12-08,1924,1,nominal,2.0NRT,292.1,2.3,D
25.60146,-100.01357,327,0.39,0.44,2020-12-08,1924,1,nominal,2.0NRT,294.4,1.6,D
25.95729,-98.19705,328.7,0.47,0.4,2020-12-08,1924,1,nominal,2.0NRT,302.3,0.4,D
28.05936,-82.21586,326.3,0.54,0.68,2020-12-08,1924,1,nominal,2.0NRT,288.4,3,D
28.0568,-82.21307,332.3,0.54,0.68,2020-12-08,1924,1,nominal,2.0NRT,287.9,4.4,D
28.14524,-82.11143,330.8,0.55,0.68,2020-12-08,1924,1,nominal,2.0NRT,288.3,3.9,D
28.14843,-82.10979,327.3,0.55,0.68,2020-12-08,1924,1,nominal,2.0NRT,287.2,3.2,D
24.44682,-107.02535,334.2,0.55,0.68,2020-12-08,1924,1,nominal,2.0NRT,287,4.1,D
26.73166,-97.67048,330,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,288.7,1.7,D
26.73637,-97.68497,353.2,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,294.5,9.6,D
26.73562,-97.68931,340.1,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,288.3,9.6,D
26.73336,-97.70233,326.5,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,288.1,2.3,D
26.7391,-97.69006,341.1,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,288.1,9.6,D
28.60411,-81.97732,328.3,0.57,0.69,2020-12-08,1924,1,nominal,2.0NRT,288.4,3.6,D
28.60594,-81.97849,332.7,0.57,0.69,2020-12-08,1924,1,nominal,2.0NRT,288.4,4.2,D
28.70517,-82.03772,331.8,0.56,0.69,2020-12-08,1924,1,nominal,2.0NRT,288.2,3.7,D
28.70071,-82.03737,329.6,0.56,0.69,2020-12-08,1924,1,nominal,2.0NRT,287.3,3.4,D
28.91518,-81.06572,344.9,0.65,0.73,2020-12-08,1924,1,nominal,2.0NRT,290,10.5,D
26.91711,-99.29265,331.2,0.51,0.41,2020-12-08,1924,1,nominal,2.0NRT,294.9,3.3,D
27.23281,-97.78614,327.1,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,300.5,1.7,D
27.44633,-97.79462,345.7,0.43,0.38,2020-12-08,1924,1,nominal,2.0NRT,301.4,5.8,D
27.82456,-97.19083,328.3,0.41,0.37,2020-12-08,1924,1,nominal,2.0NRT,290.8,2.6,D
27.88496,-97.27156,332.2,0.41,0.37,2020-12-08,1924,1,nominal,2.0NRT,298.1,3.2,D
29.58053,-82.92554,326.8,0.51,0.66,2020-12-08,1924,1,nominal,2.0NRT,286.4,2.1,D
29.94245,-82.0141,325.5,0.58,0.7,2020-12-08,1924,1,nominal,2.0NRT,284.6,3.3,D
29.95351,-82.87711,328.4,0.51,0.66,2020-12-08,1924,1,nominal,2.0NRT,286.2,2.4,D
29.30504,-90.65791,339,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,291.3,5.2,D
30.11134,-82.922,330.9,0.51,0.66,2020-12-08,1924,1,nominal,2.0NRT,287.4,4.1,D
30.11106,-82.92255,330.5,0.51,0.66,2020-12-08,1924,1,nominal,2.0NRT,287.5,5.2,D
30.02009,-84.75517,329.7,0.4,0.6,2020-12-08,1924,1,nominal,2.0NRT,285,5.2,D
30.01922,-84.76763,339.1,0.4,0.6,2020-12-08,1924,1,nominal,2.0NRT,285.5,4.7,D
30.01893,-84.77178,326.3,0.4,0.6,2020-12-08,1924,1,nominal,2.0NRT,285.6,4.7,D
30.01864,-84.7759,329.5,0.39,0.6,2020-12-08,1924,1,nominal,2.0NRT,286.3,3.8,D
30.01835,-84.78003,338.9,0.39,0.6,2020-12-08,1924,1,nominal,2.0NRT,287,3.8,D
28.51298,-97.43235,333.9,0.41,0.37,2020-12-08,1924,1,nominal,2.0NRT,299.9,8.5,D
30.02562,-84.75568,346.5,0.4,0.6,2020-12-08,1924,1,nominal,2.0NRT,285.9,5.2,D
30.02532,-84.75983,341.2,0.4,0.6,2020-12-08,1924,1,nominal,2.0NRT,286.4,7.3,D
30.02503,-84.76399,330.2,0.4,0.6,2020-12-08,1924,1,nominal,2.0NRT,285.6,7.3,D
30.02445,-84.77229,335.9,0.4,0.6,2020-12-08,1924,1,nominal,2.0NRT,286.4,4.7,D
30.02416,-84.77641,339.2,0.39,0.6,2020-12-08,1924,1,nominal,2.0NRT,286.9,3.8,D
30.02386,-84.78053,336.4,0.39,0.6,2020-12-08,1924,1,nominal,2.0NRT,287.5,3.8,D
28.51707,-97.42892,344.4,0.41,0.37,2020-12-08,1924,1,nominal,2.0NRT,302,8.5,D
28.51637,-97.43308,338.8,0.41,0.37,2020-12-08,1924,1,nominal,2.0NRT,301.1,8.5,D
29.53531,-90.28865,342.8,0.55,0.43,2020-12-08,1924,1,nominal,2.0NRT,294.6,5.1,D
29.53465,-90.29438,327.9,0.55,0.43,2020-12-08,1924,1,nominal,2.0NRT,292.6,5.1,D
30.05935,-85.32812,328.2,0.37,0.58,2020-12-08,1924,1,nominal,2.0NRT,288.5,1.1,D
30.063,-85.32799,367,0.37,0.58,2020-12-08,1924,1,high,2.0NRT,290.8,12.7,D
30.06271,-85.33183,354.9,0.37,0.58,2020-12-08,1924,1,nominal,2.0NRT,295.2,18.4,D
27.87123,-101.54768,328.5,0.43,0.46,2020-12-08,1924,1,low,2.0NRT,302.6,3.4,D
28.52499,-98.18765,343.1,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,300.1,7.3,D
29.0021,-95.4023,326.1,0.38,0.36,2020-12-08,1924,1,nominal,2.0NRT,294.9,1.3,D
29.66685,-90.52813,328.2,0.54,0.42,2020-12-08,1924,1,nominal,2.0NRT,295.2,2.3,D
29.6674,-90.53048,329.6,0.54,0.42,2020-12-08,1924,1,nominal,2.0NRT,294.3,3,D
28.59484,-98.28902,345.6,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,300.9,8.6,D
28.59407,-98.29343,336.4,0.44,0.38,2020-12-08,1924,1,nominal,2.0NRT,301.1,8.6,D
30.25153,-85.15786,367,0.38,0.58,2020-12-08,1924,1,high,2.0NRT,292.5,25.5,D
30.39602,-83.00566,338.7,0.51,0.66,2020-12-08,1924,1,nominal,2.0NRT,287.6,3.7,D
30.25123,-85.16176,354.2,0.38,0.58,2020-12-08,1924,1,nominal,2.0NRT,291.4,17.4,D
30.25694,-85.15832,354.5,0.38,0.58,2020-12-08,1924,1,nominal,2.0NRT,288.6,6.1,D
29.74048,-90.64871,343.9,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,295.9,6.7,D
29.74434,-90.64928,333.5,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,294.6,4.6,D
29.75016,-90.63326,336.5,0.54,0.42,2020-12-08,1924,1,nominal,2.0NRT,293.2,8.9,D
29.72826,-91.39719,331.5,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,292.6,5.3,D
29.80695,-90.76665,343.4,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,293.2,10.3,D
29.80632,-90.77212,339.2,0.53,0.42,2020-12-08,1924,1,nominal,2.0NRT,296.2,9.9,D
29.73381,-91.38255,354.5,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,296.7,10.6,D
29.73753,-91.38312,340.2,0.49,0.4,2020-12-08,1924,1,nominal,2.0NRT,294.5,10.6,D
28.89273,-97.28817,337.4,0.41,0.37,2020-12-08,1924,1,nominal,2.0NRT,302.1,3.8,D
28.96251,-96.88544,327.4,0.4,0.37,2020-12-08,1924,1,nominal,2.0NRT,297,2.2,D
30.35672,-85.44763,342.8,0.36,0.58,2020-12-08,1924,1,nominal,2.0NRT,286.4,7.9,D
30.35642,-85.45142,354.4,0.36,0.58,2020-12-08,1924,1,nominal,2.0NRT,293.5,9.4,D
29.83432,-90.89764,341.4,0.52,0.42,2020-12-08,1924,1,nominal,2.0NRT,294.2,6.2,D
29.83239,-90.91378,346.8,0.52,0.41,2020-12-08,1924,1,nominal,2.0NRT,297.2,13.3,D
28.92096,-97.3071,330.4,0.41,0.37,2020-12-08,1924,1,nominal,2.0NRT,298.5,1.5,D
29.84259,-90.89341,326.3,0.52,0.42,2020-12-08,1924,1,nominal,2.0NRT,292.8,2.8,D
